shopId          shopName 	                      shopId               shopName                                  distance
671207634 上地宴（清河高铁站店） 119139354 黄金纪元东子海鲜烧烤 22.688
42081214 韩时烤肉（枫蓝国际购物中心店） 70255047 超市发蛋糕房（京香店） 16.376
2445641 云海肴云南菜（华润五彩城购物中心店） 156634949 旺顺阁鱼头泡饼（圣熙八号店） 4.751
88069602 Salud.欧洲冻酸奶（欧美汇店） 193753596 广淼老铺 0.85
1657376 正一味（五棵松店） 263842 白家大院 11.157
6834489 九妙坊酒楼（五棵松店） 1651496 徽风阁（西直门店） 9.323
2736050 小三峡巫山烤鱼麻辣香锅（邮大南门店） 160586284 疆南春·老马食府（知春路店） 3.193
50791398 纽约客美式餐厅（新中关购物中心店） 40855562 老边饺子馆（万寿路店） 13.696
293838 盛安汇 40114969 宫品海参专卖店（定慧桥店） 704.609
112080870 比萨到PizzaNow（六道口店） 92621414 胖哥俩肉蟹煲（五道口店） 2.342
283497 真功夫（城乡店） 157959061 百里苗香酸汤鱼（西三旗店） 26.267
42781607 西贝莜面村（上地华联店） 109755879 MUSANGKING猫山王榴莲甜品蛋糕（枫蓝国际购物中心店） 11.87
1655192 南京大牌档（凯德晶品店） 5978740 三个渔夫灶台鱼（清河店） 16.978
271093 首尔798韩国料理地区（五道口东源大厦店） 82421299 鲜果时間（中发百旺商城店） 9.519
2419685 池记串吧（北影店） 4512790 川渝情家常菜 4.486
295289 紫金云顶海鲜自助旋转餐厅 156896515 乐趣坊嘉肴·烤鸭·川湘菜 11.774
2483252 徽商故里（远大店） 30743 沸腾渝家（世纪金源购物中心店） 1.591
40948460 漫食代火锅（西翠路店） 101491562 来自星星的韩式炸鸡（上庄店） 34.639
570394836 攀成钢小郡肝串串香（海淀绿地店） 547444713 旧食代簋街龙虾烧烤 6.785
4407240 外婆家（清河华润五彩城店） 77772385 福茂源陕北横山铁锅羊肉（牡丹园店） 9.572
2597363 尚庄度假村·近水自助烧烤（上庄水库店） 1171496731 南大门韩糕海淀总店 24.2
42781607 西贝莜面村（上地华联店） 352226 哈根达斯（公主坟店） 15.081
266973 有薰一心日本料理isshin（北师大店） 115198954 小牛海记潮汕牛肉店（永定路店） 13.255
1657721 朵宜·排骨飯專家（中关村店） 2457531 红蕃茄（阜成路店） 7.924
1657133 THESTEPSBAR 2457531 红蕃茄（阜成路店） 10.605
281740 香丰阁（清河店） 263014 香宫（香格里拉饭店） 14.705
110471625 尚鱼坊烤鱼家常菜（交大店） 302604 辣度湘菜 14.031
293544 永泰福朋喜来登酒店宜客乐自助餐厅 6466380 晋湘生活（上地店） 11.588
367982 京味斋·郑州牡丹烤鸭（小西天店） 42269487 秀成麻辣烫（航天桥店） 9.043
1658047 禾绿回转寿司（万柳华联店） 267217 一品居涮肉坊（北蜂窝路店） 11.38
266724 翠满楼（翠微店） 83928448 辣麻麻老灶火锅 6.743
288072 来一碗牛肉面酷串吧新疆菜馆 286239 西门串吧（大慧寺店） 11.657
360825 食立方（知春里店） 276626 味千拉面（中关村一店） 1.669
5296921 卷卷春饼小馆（四道口店） 296735 李先生牛肉面大王（金源餐厅店） 6.72
367744 俏江南（腾达大厦店） 161821600 喜洋洋老郑州涮肉（航天桥总店） 4.954
2457531 红蕃茄（阜成路店） 267217 一品居涮肉坊（北蜂窝路店） 7.472
310449 和合谷（海淀黄庄店） 95186572 鑫方老鸭汤火锅·羊蝎子（知春路店） 4.521
4511463 舒特咖啡（上地店） 264341 宝琴傣味餐馆 9.298
1655706 渝香川味 516401 乡土人家（西客站店） 8.137
6931819 西少爷肉夹馍（新中关购物中心店） 93345587 潮牛庄园·潮汕鲜牛肉火锅（中关村店） 0.987
4122290 重八牛府之初入江湖（双榆树店） 316997 满记甜品（新中关购物中心店） 2.529
163201807 石器时代串吧（六道口店） 283616 汉拿山（五道口购物中心店） 3.366
266689 好利来（牡丹园店） 163201807 石器时代串吧（六道口店） 5.282
1652825 新世纪日航饭店 2676912 川江水岸 11.907
50741024 风尚城堡美食城（京粮广场店） 159286443 翻江倒海烤鱼 23.081
6700547 老郑州门钉肉饼爆肚涮肉（农业大学西区店） 76912271 鹿港小镇（华联万柳店） 6.304
702029076 攀成钢小郡肝串串香（航天桥店） 981440460 六丁火木炭烤肉（五道口店） 9.715
4279339 缘心蛋糕坊（上地店） 4692138 阳澄湖牌大闸蟹（三义庙店） 9.908
516426 千滋百味蛋糕 1500694 零度空间·台湾小馆（五道口购物中心店） 10.234
98147680 重八牛府之小刀牛试（魏公村店） 1939313519 山后小厨（上庄店） 30.787
355248 比格比萨自助（圣熙8号店） 266538 麦吉利蛋糕坊（文慧园店） 6.991
157764817 大火炉原始烤肉 40738 海底捞火锅（牡丹园店） 5.111
2464725 白鹿江西餐厅（北师大店） 65693104 海盗船主题餐厅（永泰庄店） 10.888
1740647108 八剑传串烧居酒屋（杏坛路店） 118499422 鱼八斗老麻水煮鱼·重庆江湖菜（知春路店） 3.33
2387743 淮扬菜品鉴堂 99034208 长湘居（人民大学店） 6.107
94311792 鹤一烤肉主题餐厅（中关村店） 5850202 嗨货（工商大学店） 9.121
1653298 天和晟烤鸭店（世纪坛店） 157056265 和畅小镇京味私房菜（五棵松华熙店） 4.011
107333040 粒粒仓大排档（牡丹园店） 1658874 湘东毛家菜 8.937
40989484 赵都食府 93345587 潮牛庄园·潮汕鲜牛肉火锅（中关村店） 10.128
265155 坪亭·铁板烧自助餐厅（中关村店） 2497080 阿香米线（华润五彩城店） 9.108
688675019 虎坊桥石锅烤肉（人民大学店） 296735 李先生牛肉面大王（金源餐厅店） 4.242
157764817 大火炉原始烤肉 4000941 大渔之观（欧美汇购物中心店） 4.963
1925898498 川成元麻辣香锅（五道口店） 182373962 巷品徽菜臭鳜鱼（三里河店） 10.31
94311792 鹤一烤肉主题餐厅（中关村店） 6686185 粮薪筵（双榆树店） 4.016
1538685 京味斋·郑州牡丹烤鸭（北洼路店） 4817740 门框胡同百年卤煮（彰化路店） 3.243
291954 璟泰公馆 317225 蓉蓉阁（万柳店） 3.182
190806764 鹅夫人（五彩城店） 4491462 绿茶餐厅（凯德晶品店） 20.232
265257 静莲斋素食（西直门店） 93451905 香山假日私家养生菜馆 20.058
5828205 东北特味（苏州桥店） 90049482 锅说一次用油老火锅（五棵松店） 11.549
2438601 西堤牛排（五彩城店） 159286443 翻江倒海烤鱼 3.038
195932161 谭鸭血老火锅（五道口店） 2376257 九妙坊酒楼（牡丹园店） 4.394
195903775 海簋·蒸汽海鲜（圣熙八号店） 51830158 京八珍（中关村店） 6.528
102881118 CoffeeCraft·CC咖啡馆 96665178 水平有限螺蛳粉（大钟寺店） 2.405
688675019 虎坊桥石锅烤肉（人民大学店） 293611 恒叶渔村 7.622
282209 美丽园蛋糕房 159680319 青初抹茶（五道口购物中心店） 14.071
4588803 西部马华牛肉面（学院路店） 96665178 水平有限螺蛳粉（大钟寺店） 4.369
265312 黄记煌三汁焖锅（四道口店） 99365520 大地书院咖啡厅 5.575
152408753 FAMOUS墨西哥餐吧 157099968 胖鸽子烧烤一品九味餐饮（金沟河万城大厦店） 3.528
6629652 赛百味（西海国际店） 2743367 西荣阁酒楼 5.9
278484 必胜客（航天桥店） 41071385 重庆地瓜老火锅（西四环北路总店） 4.405
265866 郑州丽亭华苑酒店·四季中餐厅（知春路店） 99034208 长湘居（人民大学店） 3.946
179215392 高兴火锅（五道口店） 1532743 湘水之珠（万寿路店） 13.258
1653298 天和晟烤鸭店（世纪坛店） 84757358 霸蛮湖南米粉（新中关购物中心店） 10.231
101320912 沸炉鲜货火锅（牡丹园店） 63792710 京都蝎府羊蝎子火锅（农大店） 12.66
41635100 AZUR聚（香格里拉饭店） 5691559 老诚一锅羊蝎子火锅（五棵松店） 5.682
77499468 唇辣号重庆老火锅（五道口店） 41855086 民福居烤鸭店（志新店） 3.018
1740647108 八剑传串烧居酒屋（杏坛路店） 1657361 Ricci睿奇餐厅（五道口店） 6.252
516401 乡土人家（西客站店） 52616866 孔乙己小馆（五棵松时代购物中心店） 6.704
40894030 磁器铜锅涮肉 6919612 老街火锅（阜成路店） 9.599
720135213 草木禅房养生素食（北大店） 2437377 宇宙餐厅（复兴路店） 10.716
194867276 夜小猫湘约串吧 1142952 一志日本料理（魏公村店） 9.842
4625148 小码头重庆火锅（明光村店） 98665766 上庄水库尚野自助烧烤山庄 29.156
74361 云海肴云南菜（欧美汇购物中心店） 293611 恒叶渔村 4.797
570394836 攀成钢小郡肝串串香（海淀绿地店） 515859 苏泰·辣椒（长峰店） 12.478
5239118 湖南码头（魏公村店） 303965 牡丹园涮肉馆（牡丹园店） 7.237
42618997 九十九顶毡房（阜石路店） 158882942 辣风芹新疆味道（五道口店） 23.464
111856179 喜记私厨.铁板烧（金沟河路店） 159680319 青初抹茶（五道口购物中心店） 14.776
310457 唇度Lechateau厚烤牛排酒堡 97399705 驴世家驴肉火烧（大钟寺店） 10.097
163379296 素味平生素食文化会所 5828205 东北特味（苏州桥店） 23.792
42465387 前后涮羊肉（交大店） 86518542 院落新京菜·烤鸭（五道口店） 6.135
83012414 黄门老灶火锅（蓝靛厂店） 84027486 三山阳坊涮肉（闵庄店） 4.797
152720691 花枝日本料理（金沟河店） 77828886 疯狂比萨 ifreshpizza（五道口店） 8.936
367982 京味斋·郑州牡丹烤鸭（小西天店） 364729 茶大爷（欧美汇购物中心店） 6.903
1658231 晋阳饭庄（永定路店） 356138 黑松白鹿（华联万柳店） 12.282
6832418 百叶居·老郑州涮羊肉（田村店） 152842184 金掌勺东北菜（魏公村店） 9.651
4588803 西部马华牛肉面（学院路店） 40948460 漫食代火锅（西翠路店） 14.961
1990818722 京月绿豆饼（北太平庄店） 94307540 虾吃虾涮虾火锅（琪聚店） 23.719
262906 德川家日本料理（中关村店） 4374627 水木锦堂·自助铁板烧（五道口购物中心店） 6.301
66048218 榆林镇筋饼（知春路店） 60699146 豆捞坊（火锅餐厅） 14.619
6245736 西部马华火锅（双榆树店） 66048218 榆林镇筋饼（知春路店） 2.887
847287520 陶記黄牛宴·面（中关村旗舰店） 94101352 CAKEBOSS蛋糕老板（金源新燕莎MALL店） 4.454
633700420 茶亭序 295222 8000M烤鱼（华宇购物中心店） 12.281
52620537 云水姑娘云南餐厅（六道口店） 1029170 威海小渔村（小南庄店） 9.421
50229 摸错门牛肚火锅（双安店） 1415706 龙船人铁板烧自助（温泉店） 19.083
6834489 九妙坊酒楼（五棵松店） 160706508 虾宝贝（小西天店） 11.275
50791398 纽约客美式餐厅（新中关购物中心店） 1658047 禾绿回转寿司（万柳华联店） 2.639
1654023 京水宾馆鱼鱻舫餐厅 267279 DQ（金源新燕莎MALL店） 7.18
275517 京都里日式料理（动物园店） 113647650 thefrypan韩国炸鸡啤酒（五路居店） 5.824
1660663 兴隆自助梭边鱼火锅城（台头村店） 369392 云淮小院 31.355
2465706 眉州东坡（清河华润店） 42379581 紫菩提素食（牡丹园店） 9.435
1326704856 万寿桥街头烤牛肉（万寿桥店） 1659652 老浒记民俗酒楼（上地店） 9.915
156896515 乐趣坊嘉肴·烤鸭·川湘菜 288208 苗韵竹荪鹅（香山店） 16.123
1656638 都一处（学院路店） 97734210 湘鄂汇（五棵松店） 17.299
4509666 川菜世家酒楼 82421299 鲜果时間（中发百旺商城店） 15.21
6466380 晋湘生活（上地店） 61515 中裕世纪大酒店·裕园食府 17.835
265312 黄记煌三汁焖锅（四道口店） 90794553 好这口重庆小面（总店） 1.441
300093 全聚德（双榆树店） 98735846 太平洋咖啡（学清路店） 7.503
87523432 大田家黑牛烤肉（复兴路店） 360125 湘容和湘菜（志新桥店） 13.081
1658019 千寻西班牙餐厅 263014 香宫（香格里拉饭店） 10.557
263430 天厨妙香素食馆（清华店） 52616866 孔乙己小馆（五棵松时代购物中心店） 14.029
6559833 粤家小厨（五道口店） 354575 惠丰堂饭庄（北洼路店） 8.923
165745899 红巷子·川菜（食宝街店） 94101352 CAKEBOSS蛋糕老板（金源新燕莎MALL店） 5.073
1654023 京水宾馆鱼鱻舫餐厅 42695683 海泰食府（皇苑店） 6.839
42799584 上海生煎锅贴 52616866 孔乙己小馆（五棵松时代购物中心店） 3.359
367744 俏江南（腾达大厦店） 1657403 寿司道场（五道口店） 10.58
190806764 鹅夫人（五彩城店） 788421018 行运打边炉（五棵松店） 20.985
355248 比格比萨自助（圣熙8号店） 1532743 湘水之珠（万寿路店） 16.492
285039 小渝府烤鱼·川菜·香锅（二里庄店） 50229 摸错门牛肚火锅（双安店） 6.995
96154783 栖语寿司（苏州桥店） 157765999 岩山厨房（凯时广场店） 6.913
264462 赛百味（学院路店） 265270 北平楼（牡丹园店） 4.814
2470992 西部马华牛肉面（海淀桥店） 158371485 辣爷重庆老火锅（温泉镇店） 14.827
90222522 郑州丽亭华苑酒店国际自助咖啡苑（知春路店） 4591637 哞哞小花牛鲜奶屋（橡树湾店） 7.658
280473 雅佳神话·烤鱼（二里庄店） 88839 小石灶酒家（百旺店） 11.881
1654738 千鹤居酒屋（首都师范大学店） 346746 小牛海记潮汕牛肉店（牡丹园店） 10.918
265099 汉拿山（金源1店） 95059660 米Feel餐厅（数字传媒店） 13.471
195211517 钢管厂五区小郡肝火锅串串香（五彩城店） 50232051 三个鱼湖南米粉（农大店） 5.834
94311792 鹤一烤肉主题餐厅（中关村店） 308885 京徽阁（厂洼街店） 4.539
1029170 威海小渔村（小南庄店） 1659933 御园汇餐饮 10.486
42553070 诸葛孔明牛杂面（凯德晶品店） 113219420 兴悦阁（西二旗店） 19.791
40975161 赛百味（东升科技园店） 150543044 贡茶（乐食美食城店） 11.744
159363813 懒人盐府人家（中关村店） 264094 基辅罗斯餐厅（翠微店） 11.993
2466646 陕味食族油泼面（工商大学店） 352226 哈根达斯（公主坟店） 3.129
315173 COSTA COFFEE（新欧美汇店） 95239562 第1佳大鸡排 5.941
179215392 高兴火锅（五道口店） 5627937 陈阿婆Hi有鱼烤鱼吧（五棵松店） 15.272
157724350 35号食府（增光路店） 91227311 一品焖锅（郑州华联农大南路店） 11.955
2456443 集天味道老菜馆（北蜂窝路店） 40894030 磁器铜锅涮肉 10.672
41635100 AZUR聚（香格里拉饭店） 289457 川渝美食家常菜（北四环中路店） 10.224
194968599 额尔敦传统涮（中关村店） 352381 宝庆码头食府 697.372
5138119 眉州小吃（万柳店） 263770 必胜客（五道口店） 5.618
32114 白鹿江西餐厅（中财庄店） 135241342 重庆地瓜老火锅（田村店） 12.177
353957 85度C（知春路店） 79093141 花园饭店中餐厅 4.34
263766 必胜客（紫金店） 1652512 吉祥馄饨（花园路店） 7.604
168174155 攀成钢小郡肝串串香（海淀直营总店） 633700420 茶亭序 9.111
4074204 菊水亭日本料理（融科店） 2676912 川江水岸 4.923
276306 有薰一心日本料理（五道口店） 119701361 知味湘（中关村店） 1.948
352226 哈根达斯（公主坟店） 152548912 香猪坊（五棵松店） 3.493
1452813 上庄水库三友烧烤乐园 70255047 超市发蛋糕房（京香店） 31.457
42668457 宽板凳老灶火锅（上地店） 1552919 摩提工房（凯德晶品店） 17.958
847287520 陶記黄牛宴·面（中关村旗舰店） 96644355 印湘·剁椒鱼头（夏霖园店） 9.763
1187814868 小院食光（北师大店） 115296515 小码头重庆火锅（永泰店） 9.833
42642134 榴莲哥千层蛋糕甜品（郑州总店） 2482296 三元梅园（华润五彩城购物中心店） 9.494
264404 金丝特餐厅（大钟寺店） 157959061 百里苗香酸汤鱼（西三旗店） 15.244
98997635 追粟一九一一主题餐厅 96459475 龙腾川湘 5.501
265866 郑州丽亭华苑酒店·四季中餐厅（知春路店） 1656927 日昌餐馆（五道口店） 2.278
281351 晋风庄园（二里庄店） 284539 金鸭坊烤鸭店（西三旗店） 8.642
182363444 付小姐在成都（五道口店） 4512790 川渝情家常菜 4.769
98090882 聚虎堂（闵庄店） 40037171 利桥顺酒楼（四道口店） 13.1
1655260003 義公馆·海鲜牛肉火锅 50232051 三个鱼湖南米粉（农大店） 9.899
696618963 京皇·南城石锅烤肉（中关村店） 95239562 第1佳大鸡排 5.785
1657133 THESTEPSBAR 2479232 盐府酒楼（航天桥店） 10.054
265312 黄记煌三汁焖锅（四道口店） 1655112 川成元·麻辣香锅（凯德晶品店） 10.034
73241631 站点比萨（五道口购物中心店） 42829833 京味西饼屋 19.733
184175089 重八牛府之不忘初心（学院路店） 1652441 郑州铁道大厦酒店（川云阁餐厅） 16.029
2749495 凯吉利蛋糕连锁店（五道口清河店） 93698390 一品焖锅（世纪金源购物中心店） 12.74
367744 俏江南（腾达大厦店） 1650483 热辣园餐厅 5.092
165745899 红巷子·川菜（食宝街店） 263385 名轩 5.244
116014490 惠丰堂饭庄（唐家岭店） 94101352 CAKEBOSS蛋糕老板（金源新燕莎MALL店） 15.741
1657405 希瑞咖啡serenecoffee（清华科技园店） 263334 蜀中仙大酒楼 13.975
42781607 西贝莜面村（上地华联店） 117773361 咖啡公园（方正大厦店） 6.02
6629652 赛百味（西海国际店） 5016144 Smack思曼可餐厅（世纪金源店） 2.577
5828205 东北特味（苏州桥店） 109200468 池田寿司（金源店） 4.96
262522 金孔雀德宏傣味餐馆 1098834 权金城（清河店） 14.338
5847259 禾声福酒家 99034208 长湘居（人民大学店） 4.428
182363444 付小姐在成都（五道口店） 42668457 宽板凳老灶火锅（上地店） 6.019
1655192 南京大牌档（凯德晶品店） 98663837 一屋一石板烧寿司屋 3.819
1740647108 八剑传串烧居酒屋（杏坛路店） 32168 新开元大酒店（阜成路店） 12.616
1652518 星港咖啡 266973 有薰一心日本料理isshin（北师大店） 14.522
157085033 阳坊大都涮羊肉（清河店） 97361878 天磊串吧涮羊肉（永定路店） 21.909
42618997 九十九顶毡房（阜石路店） 157380467 韵·料理（圣熙八号店） 23.86
2416966 川酷麻辣香锅串串香（甘家口大厦店） 1029170 威海小渔村（小南庄店） 7.528
165968863 木叶村日本料理 1142952 一志日本料理（魏公村店） 0.523
100580962 大胡记臭鳜鱼（颐和园店） 93605535 梁山水煮 12.144
1662449 韩式饭庄 195211517 钢管厂五区小郡肝火锅串串香（五彩城店） 23.357
281740 香丰阁（清河店） 80746534 郭靖烤全羊·莜面村·烧烤（西三旗店） 5.058
42858694 榴莲酥 159324915 巴蜀王婆大虾（五路居店） 4.452
2736050 小三峡巫山烤鱼麻辣香锅（邮大南门店） 293611 恒叶渔村 11.307
78164953 伙计厨房（华联万柳购物中心店） 159075418 京朋串屋（万寿桥店） 3.154
346915 水果先生（金源新燕莎店） 98997635 追粟一九一一主题餐厅 7.747
4771193 绝味鸭脖（上地店） 132218315 和府捞面（新中关购物中心店） 7.204
1379943107 秀儿四九城·新京菜（五道口店） 165745899 红巷子·川菜（食宝街店） 3.189
306081 潇湘码头（清河店） 280722 尚品日餐 21.371
66510396 娜串要火 1551464 花舍咖餐厅（金源店） 5.715
1657133 THESTEPSBAR 5853436 艺术蛋糕房（朱房路总店） 6.176
6033701 简阳羊肉汤（永泰庄店） 291954 璟泰公馆 8.069
182363444 付小姐在成都（五道口店） 264911 鸿毛饺子（上地三街店） 6.655
318 新辣道鱼火锅（欧美汇店） 158368364 川渝人家（农大店） 6.218
95290059 小城外婆肴私房菜（上地店） 6500744 菜香根酒楼（航天桥店） 15.338
315173 COSTA COFFEE（新欧美汇店） 95863925 泰伙餐厅 11.113
317225 蓉蓉阁（万柳店） 96278913 麦家小馆·烤羊肉（学清路店） 11.179
1657133 THESTEPSBAR 42799584 上海生煎锅贴 10.289
6376791 麻里麻里（融科店） 262759 东北虎家乡菜（知春路店） 1.511
1657133 THESTEPSBAR 99626535 小城渔家（世纪金源购物中心店） 7.201
40465965 串啊串海鲜烧烤小龙虾 42618997 九十九顶毡房（阜石路店） 24.3
3294141 潇湘甲鱼村（清河店） 93698390 一品焖锅（世纪金源购物中心店） 18.772
286027 中央电视塔空中观景旋转餐厅 303965 牡丹园涮肉馆（牡丹园店） 13.859
2459169 将太无二（五彩城店） 155798297 HOTROCK韩国料理（交大店） 11.305
263886 九头鸟酒家（航天桥店） 355248 比格比萨自助（圣熙8号店） 13.881
52616866 孔乙己小馆（五棵松时代购物中心店） 87991016 品质伊骊新疆菜（紫金店） 8.474
1529256804 烤肉刘老郑州炙子烤肉（四道口店） 5016144 Smack思曼可餐厅（世纪金源店） 8.289
286027 中央电视塔空中观景旋转餐厅 98211196 原始泥炉烤肉（四道口店） 12.725
516538 江织田日本料理（苏州桥店） 70255047 超市发蛋糕房（京香店） 11.353
277687 宴铭园 159388073 徽韵人家·传承正宗徽菜（牡丹园店） 5.03
1171496731 南大门韩糕海淀总店 359530 唐宫（新世纪店） 5.833
5693065 CoCo都可（印象城店） 299906 呷哺呷哺（五道口华联店） 13.892
152720691 花枝日本料理（金沟河店） 150020077 藕遇江南风尚餐厅（田村店） 7.936
302677 祥记金鲍堂（金鲍堂万寿路店） 116728257 机械骑士书吧·咖啡与轻食（中关村店） 10.757
280061 肉家乐炭火烤肉（王庄路店） 289457 川渝美食家常菜（北四环中路店） 2.385
633700420 茶亭序 1658765 云景四季龙虾主题餐厅 10.413
354575 惠丰堂饭庄（北洼路店） 85346849 陕味居（明光桥店） 7.709
5853436 艺术蛋糕房（朱房路总店） 155798297 HOTROCK韩国料理（交大店） 11.625
157085033 阳坊大都涮羊肉（清河店） 85999112 火齐潮汕砂锅粥（五道口店） 6.291
557924 翅迷东北菜（农大店） 306143 乐香苑（周家巷店） 26.692
168174155 攀成钢小郡肝串串香（海淀直营总店） 97179798 诱惑川菜 6.78
3275976 赛百味（人大附中店） 119701361 知味湘（中关村店） 2.063
118499422 鱼八斗老麻水煮鱼·重庆江湖菜（知春路店） 98735846 太平洋咖啡（学清路店） 4.952
41968339 大得涮肉（牡丹园店） 4621350 美味多（生日蛋糕店） 13.212
740398036 杨老五·小龙虾·羊蝎子（农大西路店） 40738 海底捞火锅（牡丹园店） 5.052
318 新辣道鱼火锅（欧美汇店） 5138119 眉州小吃（万柳店） 2.073
164306524 凤王府成都火锅 310457 唇度Lechateau厚烤牛排酒堡 12.396
267217 一品居涮肉坊（北蜂窝路店） 98997635 追粟一九一一主题餐厅 12.246
293544 永泰福朋喜来登酒店宜客乐自助餐厅 94101352 CAKEBOSS蛋糕老板（金源新燕莎MALL店） 1.4
4374627 水木锦堂·自助铁板烧（五道口购物中心店） 42668457 宽板凳老灶火锅（上地店） 6.457
262906 德川家日本料理（中关村店） 570394836 攀成钢小郡肝串串香（海淀绿地店） 3.106
6629652 赛百味（西海国际店） 32168 新开元大酒店（阜成路店） 6.725
275843 甜鸭梨烤鸭店（农大店） 332973 艺古斋牛街涮肉 10.324
696618963 京皇·南城石锅烤肉（中关村店） 96665178 水平有限螺蛳粉（大钟寺店） 3.742
1656638 都一处（学院路店） 263765 沸腾鱼乡（知春路店） 3.633
360873 鲜果时间（中关村店） 288208 苗韵竹荪鹅（香山店） 13.7
570394836 攀成钢小郡肝串串香（海淀绿地店） 263765 沸腾鱼乡（知春路店） 4.775
557924 翅迷东北菜（农大店） 129389581 J·FREEDOM简自由餐吧（五棵松店） 17.593
159081389 羊羊盒子（动物园店） 4625148 小码头重庆火锅（明光村店） 3.995
95802969 原永定门电烤串（玉泉路店） 99626535 小城渔家（世纪金源购物中心店） 8.348
60099017 丹江渔村（四季青店） 119139354 黄金纪元东子海鲜烧烤 6.266
2416966 川酷麻辣香锅串串香（甘家口大厦店） 152698807 素虎（西三旗店） 19.203
52616866 孔乙己小馆（五棵松时代购物中心店） 100580962 大胡记臭鳜鱼（颐和园店） 13.676
179215392 高兴火锅（五道口店） 157763073 张记涮肉 8.889
276626 味千拉面（中关村一店） 307419 坦坦大炉（五道口店） 3.225
2490159 棒约翰（西三旗店） 1645073187 王大奇老成都串串香 14.947
42858694 榴莲酥 159504446 1990小郡肝串串香（中关村店） 12.841
283548 羲和雅苑烤鸭坊（中关村店） 5847757 临水居 7.935
361767 七叶香山·精酿·德餐 1659933 御园汇餐饮 16.317
6402113 寿州大饭店餐厅 356175 清香阁清真·海鲜（健德桥店） 13.366
1660663 兴隆自助梭边鱼火锅城（台头村店） 93208346 望湘园湖南菜（五道口购物中心店） 32.646
113448650 诚一料理（五道口圣熙八号店） 159342299 三石铁板烧（中土大厦店） 14.481
275348 LUSH 357427 健将一品（永定路店） 14.35
37353 蓝钻·国际美食海鲜自助百汇（西直门店） 150543180 京华烧烤羊蝎子（西二旗店） 18.867
113448650 诚一料理（五道口圣熙八号店） 150543180 京华烧烤羊蝎子（西二旗店） 7.906
367982 京味斋·郑州牡丹烤鸭（小西天店） 263014 香宫（香格里拉饭店） 6.594
265312 黄记煌三汁焖锅（四道口店） 99670527 隆香阁（五道口店） 6.378
118471178 螺蛳粉先生（中关村店） 265270 北平楼（牡丹园店） 4.962
1098834 权金城（清河店） 118823421 有面儿碳烤羊腿 16.383
515770 满腹简餐（北大清华店） 95474419 杨国福麻辣烫（牡丹园翠微店） 8.372
89089 遇叶日本料理（北大店） 97361878 天磊串吧涮羊肉（永定路店） 11.301
4509666 川菜世家酒楼 76912271 鹿港小镇（华联万柳店） 9.052
5239118 湖南码头（魏公村店） 1655706 渝香川味 1.726
282209 美丽园蛋糕房 2479232 盐府酒楼（航天桥店） 4.742
40989484 赵都食府 267217 一品居涮肉坊（北蜂窝路店） 3.819
5016144 Smack思曼可餐厅（世纪金源店） 119604092 金掌勺东北菜（双榆树店） 3.719
181435339 胡桃里音乐酒馆（四道口店） 354646 大熊锡盟炭烤羊腿（甘家口店） 6.737
91587454 坤泰园自助烧烤 6559833 粤家小厨（五道口店） 22.819
311988 百万顺发炭火烤羊腿（清河店） 41855086 民福居烤鸭店（志新店） 6.912
267086 便宜坊烤鸭店（航天桥店） 4692138 阳澄湖牌大闸蟹（三义庙店） 8.816
91587454 坤泰园自助烧烤 159342299 三石铁板烧（中土大厦店） 31.925
118471178 螺蛳粉先生（中关村店） 93208346 望湘园湖南菜（五道口购物中心店） 2.708
295222 8000M烤鱼（华宇购物中心店） 41551389 香鼎坊江西菜（西海店） 3.25
179967227 谭记潮汕牛肉火锅·潮粥馆（西直门店） 60099017 丹江渔村（四季青店） 12.976
369392 云淮小院 61515 中裕世纪大酒店·裕园食府 7.752
98945154 太吉炭火烤肉（甘家口店） 159680319 青初抹茶（五道口购物中心店） 10.084
156784195 遇见阿家村云南乡土菜 305448 满屋溢香烤羊腿·烤海鲜 11.723
736266 品质伊骊（人大创始店） 50163021 黄鹤楼（中关村店） 2.662
186663185 義公子冰煮羊火锅（魏公村店） 1029170 威海小渔村（小南庄店） 3.444
1452813 上庄水库三友烧烤乐园 265866 郑州丽亭华苑酒店·四季中餐厅（知春路店） 25.209
96729695 小面爱粉 118499422 鱼八斗老麻水煮鱼·重庆江湖菜（知春路店） 4.917
4122290 重八牛府之初入江湖（双榆树店） 570394836 攀成钢小郡肝串串香（海淀绿地店） 2.598
281740 香丰阁（清河店） 95947832 龙门花甲时尚海鲜（北邮店） 13.889
1651954 蜀味居（交大店） 160233676 椒小厨（文慧园店） 2.853
263842 白家大院 306143 乐香苑（周家巷店） 22.179
42333766 KhanBabaRESTAURANT汗巴巴巴基斯坦餐厅（五道口店） 273755 东来顺饭庄（世纪金源购物中心店） 8.977
116014490 惠丰堂饭庄（唐家岭店） 98174873 上庄水库吉雨农庄烧烤·团建拓展旗舰店 11.63
111856179 喜记私厨.铁板烧（金沟河路店） 159205750 小渝府的串（北下关店） 11.44
51608321 和膳料理烧烤 119591595 分米鸡DMChicken（中关村店） 6.93
3244569 味多美（嘉友大厦店） 295095 辰茂鸿翔酒店·鸿锦轩餐厅 13.508
41302991 腊罗巴云南菜 515727 郭林家常菜（牡丹园店） 5.318
1658765 云景四季龙虾主题餐厅 1659373 福满居（闵庄南路店） 12.565
159504446 1990小郡肝串串香（中关村店） 159610483 味+烤鸭 taste plus 5.473
